id_cliente,probabilidade_inadimplencia,faixa_risco,decisao_sugerida,motivo_principal
419013,0.0024683883860126305,verde,aprovar_automatico,PD baixa
419030,0.0019679488676629634,verde,aprovar_automatico,PD baixa
419033,0.0044861602418685914,verde,aprovar_automatico,PD baixa
419045,0.002024527094917866,verde,aprovar_automatico,PD baixa
419056,0.0020530650169767596,verde,aprovar_automatico,PD baixa
419059,0.005871958985460196,amarela,aprovar_com_ajuste,PD intermediaria
419080,0.0037663404718253444,amarela,aprovar_com_ajuste,cold-start: aprovar com limite reduzido
419085,0.0018777773695780088,verde,aprovar_automatico,PD baixa
419088,0.00785687023345412,amarela,aprovar_com_ajuste,PD intermediaria
419095,0.010663397562567905,laranja,analise_manual,"PD alta, comportamento limitrofe"
419096,0.0031153244037935178,verde,aprovar_automatico,PD baixa
419097,0.002057220623873245,verde,aprovar_automatico,PD baixa
419102,0.0016359165937149466,verde,aprovar_automatico,PD baixa
419107,0.002084067828259895,verde,aprovar_automatico,PD baixa
419111,0.004223304132492765,verde,aprovar_automatico,PD baixa
419112,0.004330727407963824,verde,aprovar_automatico,PD baixa
419125,0.0019731856864895667,verde,aprovar_automatico,PD baixa
419135,0.0021534220204791174,verde,aprovar_automatico,PD baixa
419137,0.0021667956709687888,verde,aprovar_automatico,PD baixa
419179,0.0029483964921614564,verde,aprovar_automatico,PD baixa
419190,0.0045007157001422365,verde,aprovar_automatico,PD baixa
419192,0.004163106412885548,verde,aprovar_automatico,PD baixa
419196,0.0018666673656378542,verde,aprovar_automatico,PD baixa
419219,0.00209307379445929,verde,aprovar_automatico,PD baixa
419222,0.0030344912819418117,verde,aprovar_automatico,PD baixa
419228,0.003202695454379191,verde,aprovar_automatico,PD baixa
419235,0.002690052306406528,verde,aprovar_automatico,PD baixa
419241,0.011564213732927433,laranja,analise_manual,"PD alta, comportamento limitrofe"
419243,0.001329998276201799,verde,aprovar_automatico,PD baixa
419251,0.0023587676275383072,verde,aprovar_automatico,PD baixa
419256,0.008140182843639685,amarela,aprovar_com_ajuste,PD intermediaria
419269,0.0019140742260100251,verde,aprovar_automatico,PD baixa
419281,0.0021204525655587575,verde,aprovar_automatico,PD baixa
419285,0.0034153017877605954,verde,aprovar_automatico,PD baixa
419287,0.015054036840330973,laranja,analise_manual,"PD alta, comportamento limitrofe"
419301,0.002851260191184595,verde,aprovar_automatico,PD baixa
419306,0.001989282712834789,verde,aprovar_automatico,PD baixa
419331,0.003365306914388828,verde,aprovar_automatico,PD baixa
419333,0.0017504190563322544,verde,aprovar_automatico,PD baixa
419334,0.0030510841400057174,verde,aprovar_automatico,PD baixa
419340,0.00573376252044921,amarela,aprovar_com_ajuste,PD intermediaria
419354,0.002662383240267732,verde,aprovar_automatico,PD baixa
419356,0.002042351995539038,verde,aprovar_automatico,PD baixa
419370,0.00253262556840757,verde,aprovar_automatico,PD baixa
419373,0.003564735317017945,verde,aprovar_automatico,PD baixa
419379,0.015586624179141934,laranja,analise_manual,"PD alta, comportamento limitrofe"
419381,0.0023432695052887425,verde,aprovar_automatico,PD baixa
419383,0.0014717296314860555,verde,aprovar_automatico,PD baixa
419388,0.001681422117808376,verde,aprovar_automatico,PD baixa
419423,0.0046983785819667894,verde,aprovar_automatico,PD baixa
419435,0.0025359407674264717,verde,aprovar_automatico,PD baixa
419454,0.0017115919152786714,verde,aprovar_automatico,PD baixa
419457,0.001872100386798837,verde,aprovar_automatico,PD baixa
419458,0.0034830632426548404,verde,aprovar_automatico,PD baixa
419459,0.0023191792605038843,verde,aprovar_automatico,PD baixa
419463,0.0012592620694777139,verde,aprovar_automatico,PD baixa
419501,0.0018678836449568346,verde,aprovar_automatico,PD baixa
419504,0.002037299774562126,verde,aprovar_automatico,PD baixa
419506,0.0020183240623931407,verde,aprovar_automatico,PD baixa
419508,0.0031550816645399974,verde,aprovar_automatico,PD baixa
419511,0.023034634279146832,vermelha,rejeitar,PD elevada
419515,0.006257519823178076,amarela,aprovar_com_ajuste,PD intermediaria
419516,0.002871511698017991,verde,aprovar_automatico,PD baixa
419549,0.002826512135665048,verde,aprovar_automatico,PD baixa
419553,0.00586197494160384,amarela,aprovar_com_ajuste,PD intermediaria
419563,0.012609978462599258,laranja,analise_manual,"PD alta, comportamento limitrofe"
419583,0.004307053740993341,verde,aprovar_automatico,PD baixa
419589,0.0032738113595245535,verde,aprovar_automatico,PD baixa
419594,0.002456276913397179,verde,aprovar_automatico,PD baixa
419596,0.005698010839052663,amarela,aprovar_com_ajuste,PD intermediaria
419612,0.003395782332384219,verde,aprovar_automatico,PD baixa
419626,0.002353097903895065,verde,aprovar_automatico,PD baixa
419662,0.0021190170536055956,verde,aprovar_automatico,PD baixa
419672,0.005057069377766473,verde,aprovar_automatico,PD baixa
419675,0.0033273181033093716,verde,aprovar_automatico,PD baixa
419678,0.0022465047601466573,verde,aprovar_automatico,PD baixa
419681,0.0017757257142790787,verde,aprovar_automatico,PD baixa
419710,0.0017184335228136599,verde,aprovar_automatico,PD baixa
419712,0.0029691654141484895,verde,aprovar_automatico,PD baixa
419732,0.005200365746519054,verde,aprovar_automatico,PD baixa
419734,0.004280221549969116,verde,aprovar_automatico,PD baixa
419748,0.007870009867277874,amarela,aprovar_com_ajuste,PD intermediaria
419749,0.0013103573905680823,verde,aprovar_automatico,PD baixa
419751,0.0025101683819706575,verde,aprovar_automatico,PD baixa
419769,0.010337441340751482,amarela,aprovar_com_ajuste,PD intermediaria
419786,0.001925706333595119,verde,aprovar_automatico,PD baixa
419809,0.003303448465730546,verde,aprovar_automatico,PD baixa
419814,0.00153916451296795,verde,aprovar_automatico,PD baixa
419823,0.0025086260601583127,verde,aprovar_automatico,PD baixa
419855,0.002951207573043293,verde,aprovar_automatico,PD baixa
419860,0.00175491420434212,verde,aprovar_automatico,PD baixa
419891,0.0023801746564910222,verde,aprovar_automatico,PD baixa
419892,0.0018682157684353886,verde,aprovar_automatico,PD baixa
419894,0.004017865777388354,verde,aprovar_automatico,PD baixa
419919,0.0018686737027823611,verde,aprovar_automatico,PD baixa
419923,0.002282645933984465,verde,aprovar_automatico,PD baixa
419925,0.0014991803321712926,verde,aprovar_automatico,PD baixa
419928,0.012271719255804505,laranja,analise_manual,"PD alta, comportamento limitrofe"
419933,0.0018899331709215101,verde,aprovar_automatico,PD baixa
419936,0.004737553128090848,verde,aprovar_automatico,PD baixa
419938,0.002724621779169714,verde,aprovar_automatico,PD baixa
419946,0.00279822737388484,verde,aprovar_automatico,PD baixa
419974,0.0019147022857697522,verde,aprovar_automatico,PD baixa
419979,0.0017204146450238097,verde,aprovar_automatico,PD baixa
419983,0.002166869451821203,verde,aprovar_automatico,PD baixa
419986,0.004920099057192664,verde,aprovar_automatico,PD baixa
419989,0.0049028125563845525,verde,aprovar_automatico,PD baixa
420019,0.0023154017532221673,verde,aprovar_automatico,PD baixa
420021,0.0017698058890271533,verde,aprovar_automatico,PD baixa
420024,0.002645681547677632,verde,aprovar_automatico,PD baixa
420027,0.003779451884001841,verde,aprovar_automatico,PD baixa
420033,0.002552090930894752,verde,aprovar_automatico,PD baixa
420039,0.0025335023038447553,verde,aprovar_automatico,PD baixa
420055,0.0021342648435186446,verde,aprovar_automatico,PD baixa
420063,0.0028419390858477186,verde,aprovar_automatico,PD baixa
420067,0.0028149503618574334,verde,aprovar_automatico,PD baixa
420068,0.013843874323447043,laranja,analise_manual,"PD alta, comportamento limitrofe"
420075,0.0023100603735840587,verde,aprovar_automatico,PD baixa
420082,0.0023434875749974195,verde,aprovar_automatico,PD baixa
420090,0.003223215239823731,verde,aprovar_automatico,PD baixa
420103,0.0036874384981846315,verde,aprovar_automatico,PD baixa
420109,0.011993496244545983,laranja,analise_manual,"PD alta, comportamento limitrofe"
420132,0.0032814071972720985,verde,aprovar_automatico,PD baixa
420144,0.00448047985030697,verde,aprovar_automatico,PD baixa
420147,0.0023019575386812553,verde,aprovar_automatico,PD baixa
420148,0.0036814307425196927,verde,aprovar_automatico,PD baixa
420161,0.011870519504203425,laranja,analise_manual,"PD alta, comportamento limitrofe"
420166,0.0016473223792518644,verde,aprovar_automatico,PD baixa
420171,0.002684436768634756,verde,aprovar_automatico,PD baixa
420180,0.0033105831163613825,verde,aprovar_automatico,PD baixa
420183,0.0044779363549602,verde,aprovar_automatico,PD baixa
420189,0.0013992538030516346,verde,aprovar_automatico,PD baixa
420199,0.004131582061115321,verde,aprovar_automatico,PD baixa
420217,0.004878833009379386,verde,aprovar_automatico,PD baixa
420222,0.002941379384140356,verde,aprovar_automatico,PD baixa
420236,0.00381620837266648,verde,aprovar_automatico,PD baixa
420239,0.004208942829755225,verde,aprovar_automatico,PD baixa
420257,0.007971320876433655,amarela,aprovar_com_ajuste,PD intermediaria
420267,0.0020586587145796646,verde,aprovar_automatico,PD baixa
420282,0.0030267366195863535,verde,aprovar_automatico,PD baixa
420307,0.004615300773189139,verde,aprovar_automatico,PD baixa
420308,0.012866834946416744,laranja,analise_manual,"PD alta, comportamento limitrofe"
420310,0.001569159292119536,verde,aprovar_automatico,PD baixa
420319,0.015244226967647942,laranja,analise_manual,"PD alta, comportamento limitrofe"
420327,0.002048598764804492,verde,aprovar_automatico,PD baixa
420336,0.0033865758080536684,verde,aprovar_automatico,PD baixa
420343,0.003346531963814431,verde,aprovar_automatico,PD baixa
420376,0.002034466227959974,verde,aprovar_automatico,PD baixa
420377,0.0017084896569869324,verde,aprovar_automatico,PD baixa
420402,0.004050120575170481,verde,aprovar_automatico,PD baixa
420409,0.0016401044252633047,verde,aprovar_automatico,PD baixa
420435,0.00884150407828835,amarela,aprovar_com_ajuste,PD intermediaria
420439,0.0031085550203692274,verde,aprovar_automatico,PD baixa
420445,0.00763965487669169,amarela,aprovar_com_ajuste,PD intermediaria
420452,0.0018765445924015817,verde,aprovar_automatico,PD baixa
420453,0.001570353403100833,verde,aprovar_automatico,PD baixa
420467,0.002048117195242005,verde,aprovar_automatico,PD baixa
420481,0.0022102549771023977,verde,aprovar_automatico,PD baixa
420485,0.002070912321159437,verde,aprovar_automatico,PD baixa
420489,0.007029220943563518,amarela,aprovar_com_ajuste,PD intermediaria
420497,0.0026087609855560594,verde,aprovar_automatico,PD baixa
420507,0.001351802508247441,verde,aprovar_automatico,PD baixa
420516,0.0018830063973607105,verde,aprovar_automatico,PD baixa
420532,0.002794204939948767,verde,aprovar_automatico,PD baixa
420548,0.004610297986889086,verde,aprovar_automatico,PD baixa
420558,0.002067305631910178,verde,aprovar_automatico,PD baixa
420559,0.0016366304025533622,verde,aprovar_automatico,PD baixa
420578,0.0025279065662247436,verde,aprovar_automatico,PD baixa
420600,0.0014997981129254402,verde,aprovar_automatico,PD baixa
420609,0.004580668857218091,verde,aprovar_automatico,PD baixa
420647,0.0024125320975589915,verde,aprovar_automatico,PD baixa
420655,0.005272313580529575,verde,aprovar_automatico,PD baixa
420683,0.003770076935491767,verde,aprovar_automatico,PD baixa
420696,0.0034686437780204536,verde,aprovar_automatico,PD baixa
420708,0.002116492621903709,verde,aprovar_automatico,PD baixa
420719,0.015404877295292618,laranja,analise_manual,"PD alta, comportamento limitrofe"
420736,0.0016120086866960137,verde,aprovar_automatico,PD baixa
420749,0.0019277548244179973,verde,aprovar_automatico,PD baixa
420757,0.002324557157129644,verde,aprovar_automatico,PD baixa
420769,0.0027907315209933477,verde,aprovar_automatico,PD baixa
420773,0.002348551038111244,verde,aprovar_automatico,PD baixa
420781,0.004665083729774519,verde,aprovar_automatico,PD baixa
420795,0.005422247251426573,verde,aprovar_automatico,PD baixa
420804,0.006325068001344885,amarela,aprovar_com_ajuste,PD intermediaria
420810,0.007317106656079887,amarela,aprovar_com_ajuste,PD intermediaria
420825,0.010358810613696607,amarela,aprovar_com_ajuste,PD intermediaria
420835,0.004932910506175973,verde,aprovar_automatico,PD baixa
420893,0.002673575268417596,verde,aprovar_automatico,PD baixa
420898,0.007631509886806501,amarela,aprovar_com_ajuste,PD intermediaria
420902,0.0034654652763692314,verde,aprovar_automatico,PD baixa
420929,0.0017834499798303402,verde,aprovar_automatico,PD baixa
420935,0.0023254057171256033,verde,aprovar_automatico,PD baixa
420949,0.002567119370739729,verde,aprovar_automatico,PD baixa
420960,0.0024190560533114557,verde,aprovar_automatico,PD baixa
420995,0.005191173565328709,verde,aprovar_automatico,PD baixa
420996,0.0053509096767924745,verde,aprovar_automatico,PD baixa
420999,0.002306557646029148,verde,aprovar_automatico,PD baixa
421002,0.0032313213945291035,verde,aprovar_automatico,PD baixa
421007,0.0022237213320345853,verde,aprovar_automatico,PD baixa
421020,0.006783551642385317,amarela,aprovar_com_ajuste,PD intermediaria
421023,0.0029877016747713067,verde,aprovar_automatico,PD baixa
421059,0.001965407068262048,verde,aprovar_automatico,PD baixa
421061,0.0011495031070868184,verde,aprovar_automatico,PD baixa
421088,0.023659419156435962,vermelha,rejeitar,PD elevada
421110,0.0015190085096620132,verde,aprovar_automatico,PD baixa
421111,0.0028574477886698624,verde,aprovar_automatico,PD baixa
421114,0.0026391911826974313,verde,aprovar_automatico,PD baixa
421120,0.005049347798233966,verde,aprovar_automatico,PD baixa
421130,0.0021979685758286237,verde,aprovar_automatico,PD baixa
421140,0.004014983815855394,verde,aprovar_automatico,PD baixa
421166,0.0015422492220201537,verde,aprovar_automatico,PD baixa
421171,0.005935000922122695,amarela,aprovar_com_ajuste,PD intermediaria
421177,0.004387329447952441,verde,aprovar_automatico,PD baixa
421195,0.0028593467950141643,verde,aprovar_automatico,PD baixa
421198,0.007102068767982302,amarela,aprovar_com_ajuste,PD intermediaria
421217,0.0019825873755548746,verde,aprovar_automatico,PD baixa
421219,0.0028386325829751766,verde,aprovar_automatico,PD baixa
421224,0.0038547242422245433,verde,aprovar_automatico,PD baixa
421235,0.0024632538937119364,verde,aprovar_automatico,PD baixa
421238,0.005323066376897056,verde,aprovar_automatico,PD baixa
421240,0.0020475808707003367,verde,aprovar_automatico,PD baixa
421245,0.004151025481456177,verde,aprovar_automatico,PD baixa
421252,0.0018628713727262816,verde,aprovar_automatico,PD baixa
421295,0.0019005187331974681,verde,aprovar_automatico,PD baixa
421317,0.012001727810317993,laranja,analise_manual,"PD alta, comportamento limitrofe"
421318,0.0021779299862594347,verde,aprovar_automatico,PD baixa
421326,0.0031467272648298002,verde,aprovar_automatico,PD baixa
421331,0.002389504203575907,verde,aprovar_automatico,PD baixa
421337,0.0029215542583175096,verde,aprovar_automatico,PD baixa
421371,0.0013423163891352217,verde,aprovar_automatico,PD baixa
421376,0.004179762004512732,verde,aprovar_automatico,PD baixa
421378,0.004818688565200023,verde,aprovar_automatico,PD baixa
421390,0.002424077523213312,verde,aprovar_automatico,PD baixa
421398,0.001522010655599239,verde,aprovar_automatico,PD baixa
421400,0.0027046149291340637,verde,aprovar_automatico,PD baixa
421402,0.014719711708846294,laranja,analise_manual,"PD alta, comportamento limitrofe"
421407,0.004691645976840762,verde,aprovar_automatico,PD baixa
421409,0.0021788032671250183,verde,aprovar_automatico,PD baixa
421417,0.002099940697074885,verde,aprovar_automatico,PD baixa
421422,0.002131858722327249,verde,aprovar_automatico,PD baixa
421423,0.003502227981726505,verde,aprovar_automatico,PD baixa
421440,0.0030372892993562675,amarela,aprovar_com_ajuste,cold-start: aprovar com limite reduzido
421470,0.0027407140487883145,verde,aprovar_automatico,PD baixa
421496,0.002592999846362152,verde,aprovar_automatico,PD baixa
421503,0.003778065950240058,verde,aprovar_automatico,PD baixa
421506,0.005183759986733079,verde,aprovar_automatico,PD baixa
421508,0.006879558281814952,amarela,aprovar_com_ajuste,PD intermediaria
421513,0.003921949062678067,verde,aprovar_automatico,PD baixa
421520,0.001687944076633466,verde,aprovar_automatico,PD baixa
421555,0.0022603876895144794,verde,aprovar_automatico,PD baixa
421573,0.012271338266163933,laranja,analise_manual,"PD alta, comportamento limitrofe"
421574,0.003860723036030486,verde,aprovar_automatico,PD baixa
421575,0.002940422274788001,verde,aprovar_automatico,PD baixa
421582,0.0022260374677801173,verde,aprovar_automatico,PD baixa
421591,0.008960480568080785,amarela,aprovar_com_ajuste,PD intermediaria
421595,0.009386580300217757,amarela,aprovar_com_ajuste,PD intermediaria
421606,0.0038652817229038626,verde,aprovar_automatico,PD baixa
421611,0.010676806379928941,laranja,analise_manual,"PD alta, comportamento limitrofe"
421620,0.003621654226450125,verde,aprovar_automatico,PD baixa
421625,0.0025139923156552537,verde,aprovar_automatico,PD baixa
421638,0.0019952486635930154,verde,aprovar_automatico,PD baixa
421656,0.005181424079971996,verde,aprovar_automatico,PD baixa
421669,0.005891941164183471,amarela,aprovar_com_ajuste,PD intermediaria
421680,0.0018978272830759092,verde,aprovar_automatico,PD baixa
421696,0.0016049751963429118,verde,aprovar_automatico,PD baixa
421702,0.001865927311507429,verde,aprovar_automatico,PD baixa
421703,0.003976578342896708,verde,aprovar_automatico,PD baixa
421706,0.001690862208621678,verde,aprovar_automatico,PD baixa
421708,0.0020788657937360322,verde,aprovar_automatico,PD baixa
421715,0.009551276926027762,amarela,aprovar_com_ajuste,PD intermediaria
421722,0.002269053620321367,verde,aprovar_automatico,PD baixa
421724,0.0027535456740877345,verde,aprovar_automatico,PD baixa
421727,0.011315783568329407,laranja,analise_manual,"PD alta, comportamento limitrofe"
421736,0.01904502151016484,vermelha,rejeitar,PD elevada
421738,0.0023258113283054736,verde,aprovar_automatico,PD baixa
421766,0.005976280656068361,amarela,aprovar_com_ajuste,PD intermediaria
421768,0.0060260481511436115,amarela,aprovar_com_ajuste,PD intermediaria
421798,0.002687810338316074,verde,aprovar_automatico,PD baixa
421799,0.00143775627947788,verde,aprovar_automatico,PD baixa
421808,0.002696968999879014,verde,aprovar_automatico,PD baixa
421821,0.0037549251326577703,verde,aprovar_automatico,PD baixa
421825,0.011965661491593947,laranja,analise_manual,"PD alta, comportamento limitrofe"
421834,0.0044314268693890985,verde,aprovar_automatico,PD baixa
421860,0.002113336176114673,verde,aprovar_automatico,PD baixa
421864,0.0038205076995419746,verde,aprovar_automatico,PD baixa
421871,0.006765246036639021,amarela,aprovar_com_ajuste,PD intermediaria
421873,0.00310282691563045,verde,aprovar_automatico,PD baixa
421875,0.0024668068945378277,verde,aprovar_automatico,PD baixa
421878,0.0021462655282447783,verde,aprovar_automatico,PD baixa
421899,0.020665027093186333,vermelha,rejeitar,PD elevada
421915,0.0020055627856221405,verde,aprovar_automatico,PD baixa
421939,0.006808182464472862,amarela,aprovar_com_ajuste,PD intermediaria
421940,0.002113905305999892,verde,aprovar_automatico,PD baixa
421946,0.0031311426215337988,verde,aprovar_automatico,PD baixa
421953,0.003929964314396469,verde,aprovar_automatico,PD baixa
421969,0.002004745465260954,verde,aprovar_automatico,PD baixa
421976,0.007786125499619954,amarela,aprovar_com_ajuste,PD intermediaria
421995,0.0019215017158275803,verde,aprovar_automatico,PD baixa
422009,0.011736856927525009,laranja,analise_manual,"PD alta, comportamento limitrofe"
422023,0.005314985313684149,verde,aprovar_automatico,PD baixa
422037,0.013818245323516472,laranja,analise_manual,"PD alta, comportamento limitrofe"
422078,0.009116358057718914,amarela,aprovar_com_ajuste,PD intermediaria
422087,0.0020618239340632082,verde,aprovar_automatico,PD baixa
422090,0.00502266602791888,verde,aprovar_automatico,PD baixa
422109,0.0023788936174748785,verde,aprovar_automatico,PD baixa
422115,0.0017147657739955415,verde,aprovar_automatico,PD baixa
422121,0.0014422123402042185,verde,aprovar_automatico,PD baixa
422129,0.004809914843281429,verde,aprovar_automatico,PD baixa
422164,0.007512179133227082,amarela,aprovar_com_ajuste,PD intermediaria
422187,0.0028657777030273992,verde,aprovar_automatico,PD baixa
422197,0.0023014593198069718,verde,aprovar_automatico,PD baixa
422199,0.0025911734557094936,verde,aprovar_automatico,PD baixa
422204,0.0041143866139665385,verde,aprovar_automatico,PD baixa
422211,0.0030142241028797935,verde,aprovar_automatico,PD baixa
422212,0.006897465147179353,amarela,aprovar_com_ajuste,PD intermediaria
422220,0.0043921260339805914,verde,aprovar_automatico,PD baixa
422236,0.004059490390571371,verde,aprovar_automatico,PD baixa
422239,0.0024421087626678223,verde,aprovar_automatico,PD baixa
422247,0.0031481267766185384,verde,aprovar_automatico,PD baixa
422250,0.003179339471952835,verde,aprovar_automatico,PD baixa
422254,0.0019203737920185078,verde,aprovar_automatico,PD baixa
422257,0.004821820145782326,verde,aprovar_automatico,PD baixa
422268,0.0019516546115493953,verde,aprovar_automatico,PD baixa
422270,0.003951720877663499,verde,aprovar_automatico,PD baixa
422285,0.0032868227645154024,verde,aprovar_automatico,PD baixa
422296,0.008427900383668424,amarela,aprovar_com_ajuste,PD intermediaria
422299,0.001898792783074754,verde,aprovar_automatico,PD baixa
422310,0.0011799793408849,verde,aprovar_automatico,PD baixa
422311,0.011359843166926285,laranja,analise_manual,"PD alta, comportamento limitrofe"
422326,0.0033380384936731924,verde,aprovar_automatico,PD baixa
422334,0.013107357617821228,laranja,analise_manual,"PD alta, comportamento limitrofe"
422335,0.0034993420163133967,verde,aprovar_automatico,PD baixa
422336,0.003067407134730088,verde,aprovar_automatico,PD baixa
422343,0.003299761490554935,verde,aprovar_automatico,PD baixa
422351,0.0070038028330847175,amarela,aprovar_com_ajuste,PD intermediaria
422359,0.00302267822917145,verde,aprovar_automatico,PD baixa
422374,0.003469626886666882,verde,aprovar_automatico,PD baixa
422378,0.005287282638398765,verde,aprovar_automatico,PD baixa
422387,0.010943253704688958,laranja,analise_manual,"PD alta, comportamento limitrofe"
422394,0.018292807338854352,vermelha,rejeitar,PD elevada
422403,0.0028175485532850307,verde,aprovar_automatico,PD baixa
422439,0.00904214927874303,amarela,aprovar_com_ajuste,PD intermediaria
422456,0.009320025101603133,amarela,aprovar_com_ajuste,PD intermediaria
422458,0.002168994561315764,verde,aprovar_automatico,PD baixa
422462,0.002956001810539743,verde,aprovar_automatico,PD baixa
422465,0.019129990262731964,vermelha,rejeitar,PD elevada
422481,0.0043028426869824565,verde,aprovar_automatico,PD baixa
422493,0.00925381495694177,amarela,aprovar_com_ajuste,PD intermediaria
422497,0.0030052453332348418,verde,aprovar_automatico,PD baixa
422521,0.0021362561121657585,verde,aprovar_automatico,PD baixa
422559,0.0012646030286893133,verde,aprovar_automatico,PD baixa
422571,0.0017460983572670943,verde,aprovar_automatico,PD baixa
422578,0.0053363889571242185,verde,aprovar_automatico,PD baixa
422585,0.0039634464429513915,verde,aprovar_automatico,PD baixa
422589,0.0023870533413422328,verde,aprovar_automatico,PD baixa
422593,0.002355625083692013,verde,aprovar_automatico,PD baixa
422608,0.00215482844893339,verde,aprovar_automatico,PD baixa
422614,0.001685616450591801,verde,aprovar_automatico,PD baixa
422621,0.0036484305586316685,verde,aprovar_automatico,PD baixa
422650,0.001487559788750942,verde,aprovar_automatico,PD baixa
422655,0.0014939853335265714,verde,aprovar_automatico,PD baixa
422663,0.002092068301322565,verde,aprovar_automatico,PD baixa
422670,0.001435954089363081,verde,aprovar_automatico,PD baixa
422677,0.002289496113963181,verde,aprovar_automatico,PD baixa
422683,0.0017742250793488401,verde,aprovar_automatico,PD baixa
422691,0.0018823279666797495,verde,aprovar_automatico,PD baixa
422695,0.0015759153219176778,verde,aprovar_automatico,PD baixa
422714,0.007326601076177406,amarela,aprovar_com_ajuste,PD intermediaria
422720,0.0035660904893912836,amarela,aprovar_com_ajuste,cold-start: aprovar com limite reduzido
422758,0.0025075795049487024,verde,aprovar_automatico,PD baixa
422788,0.0036424257614606345,verde,aprovar_automatico,PD baixa
422824,0.0067391506161973026,amarela,aprovar_com_ajuste,PD intermediaria
422828,0.0021468602015291436,verde,aprovar_automatico,PD baixa
422852,0.0017527196377264643,verde,aprovar_automatico,PD baixa
422854,0.003714757895415889,verde,aprovar_automatico,PD baixa
422869,0.00351951487466673,verde,aprovar_automatico,PD baixa
422881,0.005275857194559525,verde,aprovar_automatico,PD baixa
422890,0.0017409459585506976,verde,aprovar_automatico,PD baixa
422913,0.002349656030132248,verde,aprovar_automatico,PD baixa
422930,0.0016140818717879203,verde,aprovar_automatico,PD baixa
422932,0.0016353827396361493,verde,aprovar_automatico,PD baixa
422933,0.003151423977095153,verde,aprovar_automatico,PD baixa
422950,0.0014321897564443474,verde,aprovar_automatico,PD baixa
422957,0.0018436263481850157,verde,aprovar_automatico,PD baixa
422970,0.0050352129993437795,verde,aprovar_automatico,PD baixa
422993,0.002199418498743625,verde,aprovar_automatico,PD baixa
423012,0.0025265263528082495,verde,aprovar_automatico,PD baixa
423015,0.0038094226892754057,verde,aprovar_automatico,PD baixa
423017,0.002958952908641708,verde,aprovar_automatico,PD baixa
423026,0.001267852278875258,verde,aprovar_automatico,PD baixa
423031,0.001832066635009816,verde,aprovar_automatico,PD baixa
423039,0.009675802799175352,amarela,aprovar_com_ajuste,PD intermediaria
423051,0.002158179672615083,verde,aprovar_automatico,PD baixa
423060,0.0028482222626336194,verde,aprovar_automatico,PD baixa
423070,0.00360550254481349,verde,aprovar_automatico,PD baixa
423079,0.0013259056990726807,verde,aprovar_automatico,PD baixa
423095,0.0020637885025377245,verde,aprovar_automatico,PD baixa
423101,0.004662330165370766,verde,aprovar_automatico,PD baixa
423162,0.0033442963565520896,verde,aprovar_automatico,PD baixa
423169,0.0021447931483188553,verde,aprovar_automatico,PD baixa
423171,0.004193474368173521,verde,aprovar_automatico,PD baixa
423178,0.0021368510391598476,verde,aprovar_automatico,PD baixa
423184,0.0038152911227964416,verde,aprovar_automatico,PD baixa
423193,0.0024685469024379745,verde,aprovar_automatico,PD baixa
423201,0.0019726624807149297,verde,aprovar_automatico,PD baixa
423215,0.005017979965814233,verde,aprovar_automatico,PD baixa
423218,0.003992992781413974,verde,aprovar_automatico,PD baixa
423223,0.013718936032618994,laranja,analise_manual,"PD alta, comportamento limitrofe"
423231,0.0026227804274565124,verde,aprovar_automatico,PD baixa
423242,0.005077874807847797,verde,aprovar_automatico,PD baixa
423293,0.0021333701357791205,verde,aprovar_automatico,PD baixa
423301,0.0013095969133567992,verde,aprovar_automatico,PD baixa
423306,0.0016948472847560301,verde,aprovar_automatico,PD baixa
423307,0.002258108645125333,verde,aprovar_automatico,PD baixa
423324,0.002263335936433883,verde,aprovar_automatico,PD baixa
423325,0.004437188581255614,verde,aprovar_automatico,PD baixa
423327,0.0023483118535927382,verde,aprovar_automatico,PD baixa
423332,0.023406690091041602,vermelha,rejeitar,PD elevada
423336,0.010262310448083747,amarela,aprovar_com_ajuste,PD intermediaria
423347,0.0022166642808550074,verde,aprovar_automatico,PD baixa
423352,0.002095416539483148,verde,aprovar_automatico,PD baixa
423365,0.005880193465095051,amarela,aprovar_com_ajuste,PD intermediaria
423378,0.002238700846275591,verde,aprovar_automatico,PD baixa
423379,0.010642007949634625,amarela,aprovar_com_ajuste,PD intermediaria
423391,0.003276991690420633,verde,aprovar_automatico,PD baixa
423395,0.002891138495628338,verde,aprovar_automatico,PD baixa
423424,0.0021623802977518425,verde,aprovar_automatico,PD baixa
423437,0.0018289941685707615,verde,aprovar_automatico,PD baixa
423453,0.019979361267713328,vermelha,rejeitar,PD elevada
423470,0.002727483877701781,verde,aprovar_automatico,PD baixa
423486,0.004023589684217189,verde,aprovar_automatico,PD baixa
423505,0.00305328083907134,verde,aprovar_automatico,PD baixa
423509,0.0037241368396061826,verde,aprovar_automatico,PD baixa
423512,0.006937567936132812,amarela,aprovar_com_ajuste,PD intermediaria
423540,0.006217137435352263,amarela,aprovar_com_ajuste,PD intermediaria
423550,0.0045946735169216085,verde,aprovar_automatico,PD baixa
423557,0.005761691239986807,amarela,aprovar_com_ajuste,PD intermediaria
423564,0.010013259426517387,amarela,aprovar_com_ajuste,PD intermediaria
423569,0.004183532536043089,verde,aprovar_automatico,PD baixa
423590,0.004360590575972778,verde,aprovar_automatico,PD baixa
